AccelX:10.50,AccelY:0.22,AccelZ:3.19, GyroX:-0.47,GyroY:0.09,GyroZ:0.17
AccelX:10.71,AccelY:-0.31,AccelZ:2.52, GyroX:-0.54,GyroY:0.01,GyroZ:0.03
AccelX:11.41,AccelY:-0.46,AccelZ:1.95, GyroX:-0.65,GyroY:-0.08,GyroZ:0.03
AccelX:9.16,AccelY:-0.90,AccelZ:2.67, GyroX:-0.53,GyroY:0.16,GyroZ:-0.03
AccelX:10.19,AccelY:-1.24,AccelZ:3.23, GyroX:-0.74,GyroY:0.11,GyroZ:-0.20
AccelX:10.83,AccelY:-0.36,AccelZ:1.84, GyroX:-0.88,GyroY:-0.20,GyroZ:-0.11
AccelX:9.31,AccelY:-0.19,AccelZ:2.73, GyroX:-0.65,GyroY:0.06,GyroZ:-0.07
AccelX:10.35,AccelY:0.05,AccelZ:2.78, GyroX:-0.37,GyroY:0.16,GyroZ:0.15
AccelX:11.06,AccelY:-0.24,AccelZ:2.30, GyroX:-0.46,GyroY:-0.10,GyroZ:0.08
AccelX:8.79,AccelY:-0.69,AccelZ:2.54, GyroX:-0.49,GyroY:0.28,GyroZ:-0.05
AccelX:11.30,AccelY:-0.34,AccelZ:2.14, GyroX:-0.42,GyroY:-0.14,GyroZ:-0.17
AccelX:10.81,AccelY:-0.19,AccelZ:1.65, GyroX:-0.85,GyroY:-0.18,GyroZ:-0.09
AccelX:9.40,AccelY:0.04,AccelZ:3.00, GyroX:-0.63,GyroY:0.05,GyroZ:-0.03
AccelX:10.65,AccelY:0.32,AccelZ:3.13, GyroX:-0.47,GyroY:0.12,GyroZ:0.20
AccelX:9.57,AccelY:-0.96,AccelZ:2.38, GyroX:-0.59,GyroY:0.28,GyroZ:-0.04
AccelX:10.70,AccelY:-0.95,AccelZ:2.81, GyroX:-0.74,GyroY:0.13,GyroZ:-0.22
AccelX:11.02,AccelY:-0.26,AccelZ:1.72, GyroX:-0.89,GyroY:-0.12,GyroZ:-0.05
AccelX:9.32,AccelY:-0.00,AccelZ:2.81, GyroX:-0.66,GyroY:0.07,GyroZ:-0.10
AccelX:10.68,AccelY:0.10,AccelZ:2.86, GyroX:-0.38,GyroY:0.11,GyroZ:0.22
AccelX:10.98,AccelY:-0.39,AccelZ:2.01, GyroX:-0.58,GyroY:-0.17,GyroZ:0.03
AccelX:9.33,AccelY:-1.09,AccelZ:2.38, GyroX:-0.49,GyroY:0.13,GyroZ:-0.01
AccelX:10.61,AccelY:-1.33,AccelZ:2.86, GyroX:-0.80,GyroY:0.13,GyroZ:-0.27
AccelX:11.53,AccelY:-0.48,AccelZ:1.57, GyroX:-0.91,GyroY:-0.11,GyroZ:-0.04
AccelX:9.76,AccelY:-0.07,AccelZ:2.92, GyroX:-0.59,GyroY:0.25,GyroZ:-0.14
AccelX:10.64,AccelY:0.29,AccelZ:2.94, GyroX:-0.38,GyroY:0.02,GyroZ:0.15
AccelX:10.89,AccelY:-0.14,AccelZ:2.34, GyroX:-0.50,GyroY:-0.19,GyroZ:0.07
AccelX:9.39,AccelY:-0.82,AccelZ:2.47, GyroX:-0.57,GyroY:0.13,GyroZ:-0.03
AccelX:10.62,AccelY:-1.01,AccelZ:2.48, GyroX:-0.67,GyroY:0.14,GyroZ:-0.25
AccelX:9.90,AccelY:-0.46,AccelZ:2.40, GyroX:-0.75,GyroY:-0.07,GyroZ:-0.07
AccelX:9.35,AccelY:-0.37,AccelZ:2.72, GyroX:-0.60,GyroY:-0.04,GyroZ:-0.06
AccelX:10.44,AccelY:0.56,AccelZ:2.66, GyroX:-0.40,GyroY:0.15,GyroZ:0.12
AccelX:11.13,AccelY:-0.01,AccelZ:1.62, GyroX:-0.64,GyroY:-0.19,GyroZ:0.03
AccelX:9.01,AccelY:-1.03,AccelZ:2.34, GyroX:-0.53,GyroY:0.11,GyroZ:0.05
AccelX:10.03,AccelY:-1.06,AccelZ:3.02, GyroX:-0.79,GyroY:0.20,GyroZ:-0.17
AccelX:11.29,AccelY:-0.81,AccelZ:1.26, GyroX:-1.05,GyroY:-0.19,GyroZ:-0.05
